dst,src
4424166,4373926
4770646,4373926
5192577,4373926
5483747,4373926
5509744,4373926
4770646,4424166
5192577,4424166
5483747,4424166
5509744,4424166
5192577,4770646
5483747,4770646
5509744,4770646
5483747,5192577
5509744,5192577
5509744,5483747
1426098,49509
3569421,49509
3569421,1426098
4292092,49528
5021331,49528
5021331,4292092
3232161,49564
3486074,49564
3488446,49564
3753626,49564
5331954,49564
3486074,3232161
3488446,3232161
3753626,3232161
5331954,3232161
3488446,3486074
3753626,3486074
5331954,3486074
3753626,3488446
5331954,3488446
5331954,3753626
1134817,50591
1196097,50591
3776635,50591
4412792,50591
1196097,1134817
3776635,1134817
4412792,1134817
3776635,1196097
4412792,1196097
4412792,3776635
2049415,50641
4157894,50663
5561062,50663
5561062,4157894
1959028,50858
3106214,50858
3274326,50858
3106214,1959028
3274326,1959028
3274326,3106214
1390319,59017
3677377,59017
3678458,59017
3984132,59017
4529473,59017
3677377,1390319
3678458,1390319
3984132,1390319
4529473,1390319
3678458,3677377
3984132,3677377
4529473,3677377
3984132,3678458
4529473,3678458
4529473,3984132
2079200,69318
2306960,69318
2306960,2079200
238735,73097
577461,73097
1401116,73097
577461,238735
1401116,238735
1401116,577461
193904,75367
3041550,75367
3335787,75367
3750126,75367
5007957,75367
3041550,193904
3335787,193904
3750126,193904
5007957,193904
3335787,3041550
3750126,3041550
5007957,3041550
3750126,3335787
5007957,3335787
5007957,3750126
841440,75810
3463833,75810
3587532,75810
3788964,75810
4500430,75810
4636687,75810
3463833,841440
3587532,841440
3788964,841440
4500430,841440
4636687,841440
3587532,3463833
3788964,3463833
4500430,3463833
4636687,3463833
3788964,3587532
4500430,3587532
4636687,3587532
4500430,3788964
4636687,3788964
4636687,4500430
1277446,79512
1903149,79512
3259104,79512
5266544,79512
5563750,79512
1903149,1277446
3259104,1277446
5266544,1277446
5563750,1277446
3259104,1903149
5266544,1903149
5563750,1903149
5266544,3259104
5563750,3259104
5563750,5266544
1110654,80599
2610747,83325
3733707,83325
4937577,83325
3733707,2610747
4937577,2610747
4937577,3733707
4899592,86734
5088032,86734
5088032,4899592
746156,89269
2272348,89269
2745106,89269
3318442,89269
3469712,89269
3489234,89269
3790644,89269
2272348,746156
2745106,746156
3318442,746156
3469712,746156
3489234,746156
3790644,746156
2745106,2272348
3318442,2272348
3469712,2272348
3489234,2272348
3790644,2272348
3318442,2745106
3469712,2745106
3489234,2745106
3790644,2745106
3469712,3318442
3489234,3318442
3790644,3318442
3489234,3469712
3790644,3469712
3790644,3489234
3962048,91791
629867,94777
1626488,94777
1626488,629867
1259926,95698
2041438,95698
3023921,95698
2041438,1259926
3023921,1259926
3023921,2041438
303765,95819
725008,95819
5095739,95819
725008,303765
5095739,303765
5095739,725008
5168208,97100
5293398,97100
5545834,97100
5293398,5168208
5545834,5168208
5545834,5293398
981877,102610
3105664,102610
3952169,102610
3105664,981877
3952169,981877
3952169,3105664
2378969,104395
4866849,104395
4866849,2378969
529398,112863
585619,112863
814547,112863
1696289,112863
2155901,112863
2256052,112863
5160313,112863
585619,529398
814547,529398
1696289,529398
2155901,529398
2256052,529398
5160313,529398
814547,585619
1696289,585619
2155901,585619
2256052,585619
5160313,585619
1696289,814547
2155901,814547
2256052,814547
5160313,814547
2155901,1696289
2256052,1696289
5160313,1696289
2256052,2155901
5160313,2155901
5160313,2256052
4760208,115667
5183275,115667
5183275,4760208
567837,118848
802821,118848
1170977,118848
2280290,118848
3315835,118848
3606038,118848
3839825,118848
4561550,118848
5283634,118848
802821,567837
1170977,567837
2280290,567837
3315835,567837
3606038,567837
3839825,567837
4561550,567837
5283634,567837
1170977,802821
2280290,802821
3315835,802821
3606038,802821
3839825,802821
4561550,802821
5283634,802821
2280290,1170977
3315835,1170977
3606038,1170977
3839825,1170977
4561550,1170977
5283634,1170977
3315835,2280290
3606038,2280290
3839825,2280290
4561550,2280290
5283634,2280290
3606038,3315835
3839825,3315835
4561550,3315835
5283634,3315835
3839825,3606038
4561550,3606038
5283634,3606038
4561550,3839825
5283634,3839825
5283634,4561550
1166895,121860
1595162,121860
1903164,121860
2426496,121860
5607266,121860
1595162,1166895
1903164,1166895
2426496,1166895
5607266,1166895
1903164,1595162
2426496,1595162
5607266,1595162
2426496,1903164
5607266,1903164
5607266,2426496
4903583,126406
1032735,130482
4951640,130482
5049237,130482
5468722,130482
5527730,130482
4951640,1032735
5049237,1032735
5468722,1032735
5527730,1032735
5049237,4951640
5468722,4951640
5527730,4951640
5468722,5049237
5527730,5049237
5527730,5468722
1014384,131000
1242205,131000
2110352,131000
2135558,131000
2877067,131000
3192262,131000
3802928,131000
4383545,131000
1242205,1014384
2110352,1014384
2135558,1014384
2877067,1014384
3192262,1014384
3802928,1014384
4383545,1014384
2110352,1242205
2135558,1242205
2877067,1242205
3192262,1242205
3802928,1242205
4383545,1242205
2135558,2110352
2877067,2110352
3192262,2110352
3802928,2110352
4383545,2110352
2877067,2135558
3192262,2135558
3802928,2135558
4383545,2135558
3192262,2877067
3802928,2877067
4383545,2877067
3802928,3192262
4383545,3192262
4383545,3802928
2529214,131443
2917981,131443
2917981,2529214
251670,132031
340891,132031
1546011,132031
1868790,132031
2103061,132031
2882187,132031
2987266,132031
3120328,132031
3821712,132031
4544078,132031
5030316,132031
5202058,132031
5317002,132031
340891,251670
1546011,251670
1868790,251670
2103061,251670
2882187,251670
2987266,251670
3120328,251670
3821712,251670
4544078,251670
5030316,251670
5202058,251670
5317002,251670
1546011,340891
1868790,340891
2103061,340891
2882187,340891
2987266,340891
3120328,340891
3821712,340891
4544078,340891
5030316,340891
5202058,340891
5317002,340891
1868790,1546011
2103061,1546011
2882187,1546011
2987266,1546011
3120328,1546011
3821712,1546011
4544078,1546011
5030316,1546011
5202058,1546011
5317002,1546011
2103061,1868790
2882187,1868790
2987266,1868790
3120328,1868790
3821712,1868790
4544078,1868790
5030316,1868790
5202058,1868790
5317002,1868790
2882187,2103061
2987266,2103061
3120328,2103061
3821712,2103061
4544078,2103061
5030316,2103061
5202058,2103061
5317002,2103061
2987266,2882187
3120328,2882187
3821712,2882187
4544078,2882187
5030316,2882187
5202058,2882187
5317002,2882187
3120328,2987266
3821712,2987266
4544078,2987266
5030316,2987266
5202058,2987266
5317002,2987266
3821712,3120328
4544078,3120328
5030316,3120328
5202058,3120328
5317002,3120328
4544078,3821712
5030316,3821712
5202058,3821712
5317002,3821712
5030316,4544078
5202058,4544078
5317002,4544078
5202058,5030316
5317002,5030316
5317002,5202058
904878,133691
2480024,133691
3048209,133691
3874761,133691
4206928,133691
4727521,133691
2480024,904878
3048209,904878
3874761,904878
4206928,904878
4727521,904878
3048209,2480024
3874761,2480024
4206928,2480024
4727521,2480024
3874761,3048209
4206928,3048209
4727521,3048209
4206928,3874761
4727521,3874761
4727521,4206928
1096439,139200
3282733,139200
3282733,1096439
1109422,146044
2588848,146044
5471558,146044
2588848,1109422
5471558,1109422
5471558,2588848
1309037,146828
490777,147923
586152,147923
2209294,147923
2560808,147923
3289251,147923
3507541,147923
4469498,147923
5146000,147923
5286719,147923
586152,490777
2209294,490777
2560808,490777
3289251,490777
3507541,490777
4469498,490777
5146000,490777
5286719,490777
2209294,586152
2560808,586152
3289251,586152
3507541,586152
4469498,586152
5146000,586152
5286719,586152
2560808,2209294
3289251,2209294
3507541,2209294
4469498,2209294
5146000,2209294
5286719,2209294
3289251,2560808
3507541,2560808
4469498,2560808
5146000,2560808
5286719,2560808
3507541,3289251
4469498,3289251
5146000,3289251
5286719,3289251
4469498,3507541
5146000,3507541
5286719,3507541
5146000,4469498
5286719,4469498
5286719,5146000
2205781,148343
2462282,148343
5104376,148343
2462282,2205781
5104376,2205781
5104376,2462282
1020633,152945
4487504,152945
5590379,152945
4487504,1020633
5590379,1020633
5590379,4487504
2694725,155834
3077408,155834
3077408,2694725
1075794,163781
3832228,163781
3989184,163781
5156780,163781
3832228,1075794
3989184,1075794
5156780,1075794
3989184,3832228
5156780,3832228
5156780,3989184
650440,167446
779836,178105
3434528,179684
4690124,179684
4690124,3434528
468954,180794
244215,181518
5208496,181518
5208496,244215
2782173,185678
3066607,185678
5165836,185678
5315677,185678
3066607,2782173
5165836,2782173
5315677,2782173
5165836,3066607
5315677,3066607
5315677,5165836
2527441,186014
3743468,186014
4603954,186014
3743468,2527441
4603954,2527441
4603954,3743468
1393291,192035
1463717,192035
4908462,192035
4988319,192035
1463717,1393291
4908462,1393291
4988319,1393291
4908462,1463717
4988319,1463717
4988319,4908462
1174729,197281
1548852,197281
2950861,197281
1548852,1174729
2950861,1174729
2950861,1548852
5558163,198970
1658621,201228
1725981,201228
3206439,201228
3401843,201228
3505703,201228
3530311,201228
3627394,201228
4584172,201228
5187583,201228
1725981,1658621
3206439,1658621
3401843,1658621
3505703,1658621
3530311,1658621
3627394,1658621
4584172,1658621
5187583,1658621
3206439,1725981
3401843,1725981
3505703,1725981
3530311,1725981
3627394,1725981
4584172,1725981
5187583,1725981
3401843,3206439
3505703,3206439
3530311,3206439
3627394,3206439
4584172,3206439
5187583,3206439
3505703,3401843
3530311,3401843
3627394,3401843
4584172,3401843
5187583,3401843
3530311,3505703
3627394,3505703
4584172,3505703
5187583,3505703
3627394,3530311
4584172,3530311
5187583,3530311
4584172,3627394
5187583,3627394
5187583,4584172
1930307,202283
4161791,202283
4360726,202283
4161791,1930307
4360726,1930307
4360726,4161791
517657,211519
880598,211519
1485140,211519
2224817,211519
2935139,211519
3637292,211519
3941481,211519
3961226,211519
4061235,211519
4327978,211519
4511453,211519
4664311,211519
4857987,211519
880598,517657
1485140,517657
2224817,517657
2935139,517657
3637292,517657
3941481,517657
3961226,517657
4061235,517657
4327978,517657
4511453,517657
4664311,517657
4857987,517657
1485140,880598
2224817,880598
2935139,880598
3637292,880598
3941481,880598
3961226,880598
4061235,880598
4327978,880598
4511453,880598
4664311,880598
4857987,880598
2224817,1485140
2935139,1485140
3637292,1485140
3941481,1485140
3961226,1485140
4061235,1485140
4327978,1485140
4511453,1485140
4664311,1485140
4857987,1485140
2935139,2224817
3637292,2224817
3941481,2224817
3961226,2224817
4061235,2224817
4327978,2224817
4511453,2224817
4664311,2224817
4857987,2224817
3637292,2935139
3941481,2935139
3961226,2935139
4061235,2935139
4327978,2935139
4511453,2935139
4664311,2935139
4857987,2935139
3941481,3637292
3961226,3637292
4061235,3637292
4327978,3637292
4511453,3637292
4664311,3637292
4857987,3637292
3961226,3941481
4061235,3941481
4327978,3941481
4511453,3941481
4664311,3941481
4857987,3941481
4061235,3961226
4327978,3961226
4511453,3961226
4664311,3961226
4857987,3961226
4327978,4061235
4511453,4061235
4664311,4061235
4857987,4061235
4511453,4327978
4664311,4327978
4857987,4327978
4664311,4511453
4857987,4511453
4857987,4664311
4360913,216389
3059849,219364
4674459,222358
5194649,222689
1369393,244325
1027782,254266
3054657,254266
3054657,1027782
1220017,255171
1538702,255171
2898244,255171
3739903,255171
4836271,255171
5387828,255171
1538702,1220017
2898244,1220017
3739903,1220017
4836271,1220017
5387828,1220017
2898244,1538702
3739903,1538702
4836271,1538702
5387828,1538702
3739903,2898244
4836271,2898244
5387828,2898244
4836271,3739903
5387828,3739903
5387828,4836271
1816230,264569
2901671,264569
2901671,1816230
2034358,265857
3153115,265857
3997695,265857
5010305,265857
3153115,2034358
3997695,2034358
5010305,2034358
3997695,3153115
5010305,3153115
5010305,3997695
319348,271373
336626,280160
1528137,280160
2490622,280160
5199890,280160
1528137,336626
2490622,336626
5199890,336626
2490622,1528137
5199890,1528137
5199890,2490622
4657584,287451
669088,290966
1287876,292642
1355256,292642
1546768,292642
2441653,292642
4627768,292642
4810823,292642
1355256,1287876
1546768,1287876
2441653,1287876
4627768,1287876
4810823,1287876
1546768,1355256
2441653,1355256
4627768,1355256
4810823,1355256
2441653,1546768
4627768,1546768
4810823,1546768
4627768,2441653
4810823,2441653
4810823,4627768
2614982,294841
4169555,294841
4538269,294841
5065739,294841
5499143,294841
4169555,2614982
4538269,2614982
5065739,2614982
5499143,2614982
4538269,4169555
5065739,4169555
5499143,4169555
5065739,4538269
5499143,4538269
5499143,5065739
4129258,296112
5154945,296112
5154945,4129258
2851772,299196
3136239,299196
3136239,2851772
671980,308525
986816,308525
1096092,308525
1659904,308525
2071118,308525
4224568,308525
986816,671980
1096092,671980
1659904,671980
2071118,671980
4224568,671980
1096092,986816
1659904,986816
2071118,986816
4224568,986816
1659904,1096092
2071118,1096092
4224568,1096092
2071118,1659904
4224568,1659904
4224568,2071118
1536006,309447
5317160,309447
5317160,1536006
1457804,309933
1479539,309933
1874269,309933
2680791,309933
2977246,309933
3064995,309933
3999732,309933
4024676,309933
4354166,309933
4611079,309933
5478895,309933
1479539,1457804
1874269,1457804
2680791,1457804
2977246,1457804
3064995,1457804
3999732,1457804
4024676,1457804
4354166,1457804
4611079,1457804
5478895,1457804
1874269,1479539
2680791,1479539
2977246,1479539
3064995,1479539
3999732,1479539
4024676,1479539
4354166,1479539
4611079,1479539
5478895,1479539
2680791,1874269
2977246,1874269
3064995,1874269
3999732,1874269
4024676,1874269
4354166,1874269
4611079,1874269
5478895,1874269
2977246,2680791
3064995,2680791
3999732,2680791
4024676,2680791
4354166,2680791
4611079,2680791
5478895,2680791
3064995,2977246
3999732,2977246
4024676,2977246
4354166,2977246
4611079,2977246
5478895,2977246
3999732,3064995
4024676,3064995
4354166,3064995
4611079,3064995
5478895,3064995
4024676,3999732
4354166,3999732
4611079,3999732
5478895,3999732
4354166,4024676
4611079,4024676
5478895,4024676
4611079,4354166
5478895,4354166
5478895,4611079
470709,311452
1206671,311452
1336030,311452
3351675,311452
3637844,311452
3646227,311452
5298591,311452
5475623,311452
1206671,470709
1336030,470709
3351675,470709
3637844,470709
3646227,470709
5298591,470709
5475623,470709
1336030,1206671
3351675,1206671
3637844,1206671
3646227,1206671
5298591,1206671
5475623,1206671
3351675,1336030
3637844,1336030
3646227,1336030
5298591,1336030
5475623,1336030
3637844,3351675
3646227,3351675
5298591,3351675
5475623,3351675
3646227,3637844
5298591,3637844
5475623,3637844
5298591,3646227
5475623,3646227
5475623,5298591
2979300,312830
3219583,312830
3219583,2979300
1315933,323420
930354,332135
1041140,332135
1041140,930354
444616,334285
1171621,334285
2538735,334285
5412425,334285
1171621,444616
2538735,444616
5412425,444616
2538735,1171621
5412425,1171621
5412425,2538735
1073059,336222
2027019,336222
3293638,336222
3516049,336222
4542047,336222
4864532,336222
2027019,1073059
3293638,1073059
3516049,1073059
4542047,1073059
4864532,1073059
3293638,2027019
3516049,2027019
4542047,2027019
4864532,2027019
3516049,3293638
4542047,3293638
4864532,3293638
4542047,3516049
4864532,3516049
4864532,4542047
2529082,347631
2769058,347631
2801180,347631
2769058,2529082
2801180,2529082
2801180,2769058
366861,350363
3858347,350363
5100551,350363
5272271,350363
5321943,350363
5599163,350363
3858347,366861
5100551,366861
5272271,366861
5321943,366861
5599163,366861
5100551,3858347
5272271,3858347
5321943,3858347
5599163,3858347
5272271,5100551
5321943,5100551
5599163,5100551
5321943,5272271
5599163,5272271
5599163,5321943
4826244,351716
589835,360461
2987204,360461
2987204,589835
1360702,367685
2564423,367685
2914975,367685
4213157,367685
4355612,367685
4769230,367685
5372631,367685
2564423,1360702
2914975,1360702
4213157,1360702
4355612,1360702
4769230,1360702
5372631,1360702
2914975,2564423
4213157,2564423
4355612,2564423
4769230,2564423
5372631,2564423
4213157,2914975
4355612,2914975
4769230,2914975
5372631,2914975
4355612,4213157
4769230,4213157
5372631,4213157
4769230,4355612
5372631,4355612
5372631,4769230
407446,368228
445714,368228
1740939,368228
1945074,368228
2033484,368228
2563428,368228
2731928,368228
2840321,368228
4109363,368228
4535784,368228
4577631,368228
5235243,368228
445714,407446
1740939,407446
1945074,407446
2033484,407446
2563428,407446
2731928,407446
2840321,407446
4109363,407446
4535784,407446
4577631,407446
5235243,407446
1740939,445714
1945074,445714
2033484,445714
2563428,445714
2731928,445714
2840321,445714
4109363,445714
4535784,445714
4577631,445714
5235243,445714
1945074,1740939
2033484,1740939
2563428,1740939
2731928,1740939
2840321,1740939
4109363,1740939
4535784,1740939
4577631,1740939
5235243,1740939
2033484,1945074
2563428,1945074
2731928,1945074
2840321,1945074
4109363,1945074
4535784,1945074
4577631,1945074
5235243,1945074
2563428,2033484
2731928,2033484
2840321,2033484
4109363,2033484
4535784,2033484
4577631,2033484
5235243,2033484
2731928,2563428
2840321,2563428
4109363,2563428
4535784,2563428
4577631,2563428
5235243,2563428
2840321,2731928
4109363,2731928
4535784,2731928
4577631,2731928
5235243,2731928
4109363,2840321
4535784,2840321
4577631,2840321
5235243,2840321
4535784,4109363
4577631,4109363
5235243,4109363
4577631,4535784
5235243,4535784
5235243,4577631
4674407,369133
1598616,369233
3740147,369233
3740147,1598616
1120471,371860
946984,371917
1944683,371917
1944683,946984
995496,372412
1687447,372412
2093967,372412
2449480,372412
2648288,372412
2847070,372412
3332475,372412
4114233,372412
4308869,372412
4763225,372412
5398498,372412
1687447,995496
2093967,995496
2449480,995496
2648288,995496
2847070,995496
3332475,995496
4114233,995496
4308869,995496
4763225,995496
5398498,995496
2093967,1687447
2449480,1687447
2648288,1687447
2847070,1687447
3332475,1687447
4114233,1687447
4308869,1687447
4763225,1687447
5398498,1687447
2449480,2093967
2648288,2093967
2847070,2093967
3332475,2093967
4114233,2093967
4308869,2093967
4763225,2093967
5398498,2093967
2648288,2449480
2847070,2449480
3332475,2449480
4114233,2449480
4308869,2449480
4763225,2449480
5398498,2449480
2847070,2648288
3332475,2648288
4114233,2648288
4308869,2648288
4763225,2648288
5398498,2648288
3332475,2847070
4114233,2847070
4308869,2847070
4763225,2847070
5398498,2847070
4114233,3332475
4308869,3332475
4763225,3332475
5398498,3332475
4308869,4114233
4763225,4114233
5398498,4114233
4763225,4308869
5398498,4308869
5398498,4763225
1600348,373606
2719820,373606
2719820,1600348
1350256,375731
1600861,376093
1475025,376573
2792246,376573
3514067,376573
4037976,376573
4591719,376573
4747419,376573
4848673,376573
5202009,376573
2792246,1475025
3514067,1475025
4037976,1475025
4591719,1475025
4747419,1475025
4848673,1475025
5202009,1475025
3514067,2792246
4037976,2792246
4591719,2792246
4747419,2792246
4848673,2792246
5202009,2792246
4037976,3514067
4591719,3514067
4747419,3514067
4848673,3514067
5202009,3514067
4591719,4037976
4747419,4037976
4848673,4037976
5202009,4037976
4747419,4591719
4848673,4591719
5202009,4591719
4848673,4747419
5202009,4747419
5202009,4848673
3088614,380348
4549428,380348
4725217,380348
4549428,3088614
4725217,3088614
4725217,4549428
1198317,385937
2543899,385937
2574010,385937
2543899,1198317
2574010,1198317
2574010,2543899
3317598,387535
5455627,387535
5455627,3317598
895287,387685
1860863,387685
3790026,387685
4476174,387685
1860863,895287
3790026,895287
4476174,895287
3790026,1860863
4476174,1860863
4476174,3790026
628778,391619
2280979,391619
2280979,628778
555661,395520
2745501,395520
3554317,395520
2745501,555661
3554317,555661
3554317,2745501
427772,400732
1859989,400732
2159417,400732
3158498,400732
4305462,400732
5477438,400732
1859989,427772
2159417,427772
3158498,427772
4305462,427772
5477438,427772
2159417,1859989
3158498,1859989
4305462,1859989
5477438,1859989
3158498,2159417
4305462,2159417
5477438,2159417
4305462,3158498
5477438,3158498
5477438,4305462
1460871,414438
3777267,414438
3777267,1460871
3447128,427811
2107906,440693
5069087,440693
5069087,2107906
1632471,446664
1940846,446664
2706107,446664
3273858,446664
4075172,446664
4557016,446664
5234432,446664
5536795,446664
1940846,1632471
2706107,1632471
3273858,1632471
4075172,1632471
4557016,1632471
5234432,1632471
5536795,1632471
2706107,1940846
3273858,1940846
4075172,1940846
4557016,1940846
5234432,1940846
5536795,1940846
3273858,2706107
4075172,2706107
4557016,2706107
5234432,2706107
5536795,2706107
4075172,3273858
4557016,3273858
5234432,3273858
5536795,3273858
4557016,4075172
5234432,4075172
5536795,4075172
5234432,4557016
5536795,4557016
5536795,5234432
973608,449286
3540337,449286
5463806,449286
3540337,973608
5463806,973608
5463806,3540337
1946823,451599
2881126,451834
784877,454572
580930,458423
4746528,458423
4746528,580930
3690673,461571
1982617,462685
1727141,463301
2880300,463301
4038806,463301
4058147,463301
4073918,463301
4689953,463301
2880300,1727141
4038806,1727141
4058147,1727141
4073918,1727141
4689953,1727141
4038806,2880300
4058147,2880300
4073918,2880300
4689953,2880300
4058147,4038806
4073918,4038806
4689953,4038806
4073918,4058147
4689953,4058147
4689953,4073918
5119566,469102
5344137,469102
5344137,5119566
1423050,476647
2990771,476647
4439973,476647
4979773,476647
5052614,476647
2990771,1423050
4439973,1423050
4979773,1423050
5052614,1423050
4439973,2990771
4979773,2990771
5052614,2990771
4979773,4439973
5052614,4439973
5052614,4979773
4372756,487859
4492917,487859
4905879,487859
4997162,487859
4492917,4372756
4905879,4372756
4997162,4372756
4905879,4492917
4997162,4492917
4997162,4905879
754191,488623
1108553,488623
1550193,488623
4910412,488623
5225757,488623
1108553,754191
1550193,754191
4910412,754191
5225757,754191
1550193,1108553
4910412,1108553
5225757,1108553
4910412,1550193
5225757,1550193
5225757,4910412
3534572,489335
875456,491968
646266,499384
1408379,499384
4198405,499384
1408379,646266
4198405,646266
4198405,1408379
2032538,501552
3359202,501552
3484565,501552
3775612,501552
4104889,501552
4389734,501552
4688799,501552
5306447,501552
3359202,2032538
3484565,2032538
3775612,2032538
4104889,2032538
4389734,2032538
4688799,2032538
5306447,2032538
3484565,3359202
3775612,3359202
4104889,3359202
4389734,3359202
4688799,3359202
5306447,3359202
3775612,3484565
4104889,3484565
4389734,3484565
4688799,3484565
5306447,3484565
4104889,3775612
4389734,3775612
4688799,3775612
5306447,3775612
4389734,4104889
4688799,4104889
5306447,4104889
4688799,4389734
5306447,4389734
5306447,4688799
526028,503815
1118514,507495
4470494,507495
5051606,507495
4470494,1118514
5051606,1118514
5051606,4470494
1261029,513763
2653623,513763
4257595,513763
4737553,513763
4960007,513763
5576709,513763
2653623,1261029
4257595,1261029
4737553,1261029
4960007,1261029
5576709,1261029
4257595,2653623
4737553,2653623
4960007,2653623
5576709,2653623
4737553,4257595
4960007,4257595
5576709,4257595
4960007,4737553
5576709,4737553
5576709,4960007
1145195,530059
3979275,530059
4374222,530059
4413594,530059
3979275,1145195
4374222,1145195
4413594,1145195
4374222,3979275
4413594,3979275
4413594,4374222
559405,531251
2590224,531251
3195375,531251
3533863,531251
4992323,531251
5024102,531251
5090353,531251
5213247,531251
2590224,559405
3195375,559405
3533863,559405
4992323,559405
5024102,559405
5090353,559405
5213247,559405
3195375,2590224
3533863,2590224
4992323,2590224
5024102,2590224
5090353,2590224
5213247,2590224
3533863,3195375
4992323,3195375
5024102,3195375
5090353,3195375
5213247,3195375
4992323,3533863
5024102,3533863
5090353,3533863
5213247,3533863
5024102,4992323
5090353,4992323
5213247,4992323
5090353,5024102
5213247,5024102
5213247,5090353
783557,539143
4783761,539143
5091416,539143
4783761,783557
5091416,783557
5091416,4783761
1697503,540565
3700797,540565
3732696,540565
3700797,1697503
3732696,1697503
3732696,3700797
861224,545693
3086611,545693
4205724,545693
5344770,545693
3086611,861224
4205724,861224
5344770,861224
4205724,3086611
5344770,3086611
5344770,4205724
843814,546684
4277002,546684
4277002,843814
618176,546703
801529,546703
961619,546703
1389118,546703
1902131,546703
2903325,546703
4756141,546703
5205311,546703
801529,618176
961619,618176
1389118,618176
1902131,618176
2903325,618176
4756141,618176
5205311,618176
961619,801529
1389118,801529
1902131,801529
2903325,801529
4756141,801529
5205311,801529
1389118,961619
1902131,961619
2903325,961619
4756141,961619
5205311,961619
1902131,1389118
2903325,1389118
4756141,1389118
5205311,1389118
2903325,1902131
4756141,1902131
5205311,1902131
4756141,2903325
5205311,2903325
5205311,4756141
3559504,547950
4069057,547950
5058933,547950
4069057,3559504
5058933,3559504
5058933,4069057
5191699,567951
2867421,576436
1656399,594593
4236320,594593
4236320,1656399
868612,595035
1271554,595035
1435454,595035
3650102,595035
4727307,595035
1271554,868612
1435454,868612
3650102,868612
4727307,868612
1435454,1271554
3650102,1271554
4727307,1271554
3650102,1435454
4727307,1435454
4727307,3650102
2322473,617772
2196123,619737
2912696,619737
2912696,2196123
4784437,627459
4627533,628550
3278297,632568
814785,665939
2144072,665939
2144072,814785
2306739,666171
2892459,666171
3465073,666171
2892459,2306739
3465073,2306739
3465073,2892459
833496,669668
4251379,669668
4363705,669668
4251379,833496
4363705,833496
4363705,4251379
4464827,670023
1559503,674017
3490630,674017
3490630,1559503
3489032,676645
3508926,676645
3877858,676645
4777175,676645
4795986,676645
5478455,676645
3508926,3489032
3877858,3489032
4777175,3489032
4795986,3489032
5478455,3489032
3877858,3508926
4777175,3508926
4795986,3508926
5478455,3508926
4777175,3877858
4795986,3877858
5478455,3877858
4795986,4777175
5478455,4777175
5478455,4795986
3569812,683393
5366089,683393
5366089,3569812
5222434,683825
1420429,694046
2494822,694046
3893587,694046
2494822,1420429
3893587,1420429
3893587,2494822
788853,695183
932714,695183
2415666,695183
2911603,695183
3387425,695183
932714,788853
2415666,788853
2911603,788853
3387425,788853
2415666,932714
2911603,932714
3387425,932714
2911603,2415666
3387425,2415666
3387425,2911603
906723,699298
4050934,699298
4145067,699298
5246939,699298
4050934,906723
4145067,906723
5246939,906723
4145067,4050934
5246939,4050934
5246939,4145067
926793,703997
3082182,703997
3160951,703997
3082182,926793
3160951,926793
3160951,3082182
4592722,704463
997345,709293
3804123,713830
3289660,722260
1295334,727607
2363393,727607
2924164,727607
4000087,727607
5072653,727607
2363393,1295334
2924164,1295334
4000087,1295334
5072653,1295334
2924164,2363393
4000087,2363393
5072653,2363393
4000087,2924164
5072653,2924164
5072653,4000087
1477299,729310
998806,731920
2140909,731920
2178301,731920
2140909,998806
2178301,998806
2178301,2140909
1417400,733599
1492544,733599
1929217,733599
2322004,733599
2880928,733599
1492544,1417400
1929217,1417400
2322004,1417400
2880928,1417400
1929217,1492544
2322004,1492544
2880928,1492544
2322004,1929217
2880928,1929217
2880928,2322004
1328130,735053
4603576,735053
5154360,735053
5366271,735053
4603576,1328130
5154360,1328130
5366271,1328130
5154360,4603576
5366271,4603576
5366271,5154360
1509518,736466
3606292,736466
3606292,1509518
1164309,740966
4629210,741863
1658555,747073
1721656,747073
2153708,747073
4160458,747073
4260256,747073
5081622,747073
5364373,747073
1721656,1658555
2153708,1658555
4160458,1658555
4260256,1658555
5081622,1658555
5364373,1658555
2153708,1721656
4160458,1721656
4260256,1721656
5081622,1721656
5364373,1721656
4160458,2153708
4260256,2153708
5081622,2153708
5364373,2153708
4260256,4160458
5081622,4160458
5364373,4160458
5081622,4260256
5364373,4260256
5364373,5081622
2228478,747502
3752459,747502
3752459,2228478
1472047,753756
1368984,758248
2183040,758248
3079204,758248
4105800,758248
5408632,758248
2183040,1368984
3079204,1368984
4105800,1368984
5408632,1368984
3079204,2183040
4105800,2183040
5408632,2183040
4105800,3079204
5408632,3079204
5408632,4105800
2862261,758404
4615395,758404
5151829,758404
4615395,2862261
5151829,2862261
5151829,4615395
2731227,760631
4226888,768423
5184293,768423
5184293,4226888
1801288,772859
3643668,772859
5004757,772859
3643668,1801288
5004757,1801288
5004757,3643668
824714,775494
2129211,775494
4779316,775494
2129211,824714
4779316,824714
4779316,2129211
1686317,776718
3358613,776718
3358613,1686317
2045556,783244
2504637,783244
2504637,2045556
2288167,784309
2456316,784309
3712911,784309
2456316,2288167
3712911,2288167
3712911,2456316
3029421,785483
5094462,785483
5094462,3029421
3483654,792147
4307766,792147
4307766,3483654
948366,796971
1256397,796971
1732180,796971
1256397,948366
1732180,948366
1732180,1256397
2910201,797532
2926230,797532
2926230,2910201
849907,800483
3476675,800483
3476675,849907
1861686,802270
3660862,802270
3660862,1861686
5000586,802571
1278779,802706
2480447,802706
3591929,802706
2480447,1278779
